id,vehicle_id,title,description,availability,condition,price,sale_price,url,make,model,trim,year,body_style,state_of_vehicle,mileage.unit,mileage.value,exterior_color,transmission,fuel_type,address.addr1,address.city,address.region,address.postal_code,address.country,neighborhood[0],latitude,longitude,dealer_id,dealer_name,stock_number,image[0].url,image[0].tag[0],image[1].url,image[2].url,image[3].url,image[4].url,image[5].url,image[6].url,image[7].url,image[8].url,image[9].url,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
926893,926893,Land Rover Range R.EVOQUE Dynamic 2.0 Aut 5p,"Land Rover Range R.EVOQUE Dynamic 2.0 Aut 5p — Ano 2014, 113.326 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,99990.00 BRL,,https://thiagoveiculosrv.com.br/carros/land-rover/range-r-evoque-dynamic-2-0-aut-5p/2014/926893,Land Rover,Range,R.EVOQUE Dynamic 2.0 Aut 5p,2014,SUV,USED,KM,113326,Branco,AUTOMATIC,,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,926893,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/926893/467ebfc3-0359-4618-b224-025d4ccf789d.jpg,Land Rover Range R.EVOQUE Dynamic 2.0 Aut 5p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/926893/0fdad9bd-0d40-4531-9ef5-e0cdabe1d19f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/926893/4346ea81-778a-4cc4-a82d-466215456e38.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/926893/4171f355-be65-477d-be42-a4861e27c2e4.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/926893/a70697e4-2653-4845-b7a7-29f0094ae4c5.jpg,,,,,,80 a 120 mil,SUV,Land Rover,2014,
929720,929720,Fiat Strada Freedom 1.3 Flex 8V CS Plus,"Fiat Strada Freedom 1.3 Flex 8V CS Plus — Ano 2022, 82.063 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,77990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/strada-freedom-1-3-flex-8v-cs-plus/2022/929720,Fiat,Strada,Freedom 1.3 Flex 8V CS Plus,2022,PICKUP,USED,KM,82063,Prata,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,929720,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/929720/5a1ac14e-8142-4e14-b7a6-9471f7fdd993.jpg,Fiat Strada Freedom 1.3 Flex 8V CS Plus,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/929720/39e6f6eb-beb3-42a0-a4e8-0f57bc4ad0c5.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/929720/5ba78371-f774-4ce5-89e9-07c5fea3c8e6.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/929720/c3e906b4-c4e7-4a4f-964e-c3250498bef9.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/929720/e5c94038-53ad-4c8a-a2f4-f19884aae068.jpg,,,,,,50 a 80 mil,PICKUP,Fiat,2022,FLEX
930418,930418,Chevrolet S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,"Chevrolet S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut — Ano 2023, 174.440 km, cor Cinza. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,164990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/s10-pick-up-lt-2-8-tdi-4x4-cd-diesel-aut/2023/930418,Chevrolet,S10,Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,2023,PICKUP,USED,KM,174440,Cinza,AUTOMATIC,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,930418,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/930418/5a9ea10a-e09f-4dcc-9fc3-2d3593cab762.jpg,Chevrolet S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/930418/18afd95f-832a-410a-86e6-518ae0bc6e9b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/930418/61a5a0c0-be2a-4ce5-9d0c-42c862faef19.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/930418/3306e4fe-a8d8-4496-ad18-912e9fc3a09b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/930418/72a63b2b-d857-4f45-9f15-89bebf6058c3.jpg,,,,,,120 a 200 mil,PICKUP,Chevrolet,2023,DIESEL
932506,932506,Volkswagen VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut,"Volkswagen VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut — Ano 2020, 166.433 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,79990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/virtus-comfort-200-tsi-1-0-flex-12v-aut/2020/932506,Volkswagen,VIRTUS,Comfort. 200 TSI 1.0 Flex 12V Aut,2020,SEDAN,USED,KM,166433,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,932506,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/932506/6dc09919-35d6-4874-a3fe-cb059d8ad9e1.jpg,Volkswagen VIRTUS Comfort. 200 TSI 1.0 Flex 12V Aut,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/932506/261927eb-c5de-4f3f-b24f-ff81c945e5c8.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/932506/c31b7c5a-b664-4e2f-9456-7bea4df25226.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/932506/c9f364a2-d77a-440a-b3f7-2d37def67932.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/932506/f60ecd6a-1d86-4e95-9784-74a4468c3c72.jpg,,,,,,50 a 80 mil,SEDAN,Volkswagen,2020,FLEX
933337,933337,Volkswagen Saveiro Robust 1.6 Total Flex 16V,"Volkswagen Saveiro Robust 1.6 Total Flex 16V — Ano 2023, 60.060 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,69990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/saveiro-robust-1-6-total-flex-16v/2023/933337,Volkswagen,Saveiro,Robust 1.6 Total Flex 16V,2023,PICKUP,USED,KM,60060,Prata,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,933337,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/933337/501fedc7-a8d3-4916-9855-5971b2331451.jpg,Volkswagen Saveiro Robust 1.6 Total Flex 16V,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/933337/11a84efa-d8be-4ba4-9434-57f8d44e3949.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/933337/9b89fa44-6437-473a-baec-10803ec701b9.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/933337/266102de-99cb-40a9-95ab-6433923d1a32.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/933337/4792e674-75d4-4b6b-96b6-1cde86dd7f8f.jpg,,,,,,50 a 80 mil,PICKUP,Volkswagen,2023,FLEX
942290,942290,Ford EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,"Ford EcoSport FREESTYLE 2.0 16V Flex 5p Aut. — Ano 2015, 105.000 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,55990.00 BRL,,https://thiagoveiculosrv.com.br/carros/ford/ecosport-freestyle-2-0-16v-flex-5p-aut/2015/942290,Ford,EcoSport,FREESTYLE 2.0 16V Flex 5p Aut.,2015,SUV,USED,KM,105000,Branco,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,942290,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/942290/0a1b2d64-1932-4d99-819c-ff67db902ab6.jpg,Ford EcoSport FREESTYLE 2.0 16V Flex 5p Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/942290/ceb2b602-d261-4dbc-a09f-5b36e4393bcb.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/942290/12c933ef-fd6b-45d7-916a-9fb06324b888.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/942290/668d8e0b-ca39-4e58-a150-fef2b79fee9e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/942290/5ea69096-c82f-491c-889b-c8b8c6e7e953.jpg,,,,,,50 a 80 mil,SUV,Ford,2015,FLEX
943198,943198,Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,"Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec. — Ano 2023, 69.498 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,139990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/s10-pick-up-ls-2-8-tdi-4x4-cd-dies-mec/2023/943198,Chevrolet,S10,Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,2023,PICKUP,USED,KM,69498,Branco,MANUAL,DIESEL,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,943198,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943198/f20a35d0-853b-44e9-914a-7e4aca69ea76.jpg,Chevrolet S10 Pick-Up LS 2.8 TDI 4x4 CD Dies. Mec.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943198/55472bf2-3a12-487d-a066-e377e88e0b1f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943198/00780cc0-4396-4eb4-a3a8-b23ecf9042a7.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943198/6111d58e-e72c-41e5-bf58-2059c31411fc.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943198/8ff4bdd9-49e6-49a7-968c-f68b0d54e22c.jpg,,,,,,120 a 200 mil,PICKUP,Chevrolet,2023,DIESEL
943207,943207,Hyundai HB20 Sense 1.0 Flex 12V Mec.,"Hyundai HB20 Sense 1.0 Flex 12V Mec. — Ano 2024, 40.189 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,69990.00 BRL,,https://thiagoveiculosrv.com.br/carros/hyundai/hb20-sense-1-0-flex-12v-mec/2024/943207,Hyundai,HB20,Sense 1.0 Flex 12V Mec.,2024,HATCHBACK,USED,KM,40189,Branco,MANUAL,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,943207,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943207/db800975-8564-4195-a3a5-1bfe91be00b8.jpg,Hyundai HB20 Sense 1.0 Flex 12V Mec.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943207/fb359548-41a4-4c7c-84b7-92851145b1bb.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943207/53885218-5dc2-4820-898c-61e12fe5a126.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943207/2de4b5e9-ffa6-4605-854e-9f33d911d2cd.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943207/1bc64c07-c9f3-43f7-b8f3-0fa36aefc816.jpg,,,,,,50 a 80 mil,HATCHBACK,Hyundai,2024,FLEX
943450,943450,Fiat Strada Endurance 1.4 Flex 8V CD,"Fiat Strada Endurance 1.4 Flex 8V CD — Ano 2022, 84.016 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,69990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/strada-endurance-1-4-flex-8v-cd/2022/943450,Fiat,Strada,Endurance 1.4 Flex 8V CD,2022,PICKUP,USED,KM,84016,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,943450,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943450/6f25d071-7329-4df0-99b6-566874a3ab11.jpg,Fiat Strada Endurance 1.4 Flex 8V CD,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943450/62ac72fa-bde9-482c-930f-56d595d77e4d.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943450/ffdfeebf-051c-4fb2-aedf-5690fd1e7f8e.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943450/920c3f9e-0ff2-4b97-a351-4e0c230159b1.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943450/9e24c0de-9600-4d10-805a-cda9dd9777ff.jpg,,,,,,50 a 80 mil,PICKUP,Fiat,2022,FLEX
943468,943468,Fiat Strada Working HARD 1.4 Fire Flex 8V CS,"Fiat Strada Working HARD 1.4 Fire Flex 8V CS — Ano 2020, 98.126 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,54990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/strada-working-hard-1-4-fire-flex-8v-cs/2020/943468,Fiat,Strada,Working HARD 1.4 Fire Flex 8V CS,2020,PICKUP,USED,KM,98126,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,943468,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943468/6ad87b07-1d77-4272-b985-a08eff1b04d2.jpg,Fiat Strada Working HARD 1.4 Fire Flex 8V CS,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943468/a8a8d2c3-4db1-4953-a4ed-7ccb57932716.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943468/004a84c7-94c1-4607-b6df-09a5987f58d0.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943468/1165e493-1a90-4544-acc1-fd13b112994f.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/943468/ce947da8-a42d-4c91-8762-935b0c371adb.jpg,,,,,,50 a 80 mil,PICKUP,Fiat,2020,FLEX
948103,948103,Volkswagen up! move 1.0 TSI Total Flex 12V 5p,"Volkswagen up! move 1.0 TSI Total Flex 12V 5p — Ano 2018, 52.365 km, cor Preto. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,56990.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/up-move-1-0-tsi-total-flex-12v-5p/2018/948103,Volkswagen,up!,move 1.0 TSI Total Flex 12V 5p,2018,HATCHBACK,USED,KM,52365,Preto,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,948103,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948103/7a2e40b1-11e6-465a-a32d-a9003fd2cadc.jpg,Volkswagen up! move 1.0 TSI Total Flex 12V 5p,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948103/180ad678-789a-4b4a-9aba-eeaa922e9939.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948103/9d6fdc67-4a40-4deb-9116-8799c251b776.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948103/821b1b7e-51f5-4edf-91ce-0b18bfc460e0.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948103/6ec1cc46-53b7-4275-beb4-c2108c88f9ff.jpg,,,,,,50 a 80 mil,HATCHBACK,Volkswagen,2018,FLEX
948467,948467,Fiat Strada Freedom 1.3 Flex 8V CS Plus,"Fiat Strada Freedom 1.3 Flex 8V CS Plus — Ano 2021, 127.308 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,79990.00 BRL,,https://thiagoveiculosrv.com.br/carros/fiat/strada-freedom-1-3-flex-8v-cs-plus/2021/948467,Fiat,Strada,Freedom 1.3 Flex 8V CS Plus,2021,PICKUP,USED,KM,127308,Branco,,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,948467,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948467/db14dc40-cb22-40e6-832b-44bbf552010d.jpg,Fiat Strada Freedom 1.3 Flex 8V CS Plus,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948467/11687629-a989-43cd-a050-57488bab940b.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948467/2c730313-5ffb-4a81-9b3c-c5f6be3d53cd.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948467/a8d221ab-0208-4c09-aca6-ef5bcbf74385.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948467/9d7a5b71-e884-4ff7-b8dd-fe52cf18fc4d.jpg,,,,,,50 a 80 mil,PICKUP,Fiat,2021,FLEX
948792,948792,Chevrolet ONIX HATCH 1.0 12V Flex 5p Mec.,"Chevrolet ONIX HATCH 1.0 12V Flex 5p Mec. — Ano 2023, 68.997 km, cor Branco. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,74990.00 BRL,,https://thiagoveiculosrv.com.br/carros/gm-chevrolet/onix-hatch-1-0-12v-flex-5p-mec/2023/948792,Chevrolet,ONIX,HATCH 1.0 12V Flex 5p Mec.,2023,HATCHBACK,USED,KM,68997,Branco,MANUAL,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,948792,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948792/a60c6a6a-9e67-4fbe-a373-e53abeb3f21c.jpg,Chevrolet ONIX HATCH 1.0 12V Flex 5p Mec.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948792/bf54bcb1-6546-4945-b233-e74e3f0634e0.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948792/fbe75b14-6fec-4d5f-a3cf-55753d445652.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948792/a88b9f5e-a694-469a-a17f-85a043870dd2.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/948792/b9bfa5a3-895d-485f-9e4b-538f563982db.jpg,,,,,,50 a 80 mil,HATCHBACK,Chevrolet,2023,FLEX
948986,948986,Volkswagen T-Cross 1.0 TSI Flex 12V 5p Mec.,"Volkswagen T-Cross 1.0 TSI Flex 12V 5p Mec. — Ano 2021, 83.471 km, cor Cinza. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,105000.00 BRL,,https://thiagoveiculosrv.com.br/carros/vw-volkswagen/t-cross-1-0-tsi-flex-12v-5p-mec/2021/948986,Volkswagen,T-Cross,1.0 TSI Flex 12V 5p Mec.,2021,HATCHBACK,USED,KM,83471,Cinza,MANUAL,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,948986,https://static.autoconf.com.br/site-thiago-veiculos-975/build/facebook.jpg,Volkswagen T-Cross 1.0 TSI Flex 12V 5p Mec.,,,,,,,,,,80 a 120 mil,HATCHBACK,Volkswagen,2021,FLEX
949113,949113,Renault OROCH Outsider 1.3Tce Flex Aut.,"Renault OROCH Outsider 1.3Tce Flex Aut. — Ano 2025, 65.405 km, cor Prata. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,121990.00 BRL,,https://thiagoveiculosrv.com.br/carros/renault/duster-oroch-outsider-1-3tce-flex-aut/2025/949113,Renault,OROCH,Outsider 1.3Tce Flex Aut.,2025,PICKUP,USED,KM,65405,Prata,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,949113,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/949113/8be252bf-a277-41e2-911b-76a0cd86f5ed.jpg,Renault OROCH Outsider 1.3Tce Flex Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/949113/71a6ab1a-72dc-487c-81ef-a251f9557595.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/949113/0e3d9768-2565-478b-b1de-e796791956ba.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/949113/97a0f04a-0611-4a25-9481-5ab3ede7a881.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/949113/ddb82d72-d861-423a-b9fc-473a9b633996.jpg,,,,,,120 a 200 mil,PICKUP,Renault,2025,FLEX
960468,960468,Jeep COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,"Jeep COMPASS LONG. T270 1.3 TB 4x2 Flex Aut. — Ano 2022, 67.369 km, cor Cinza. Seminovo com procedência, revisado e com garantia da loja. Thiago Veículos, em Rio Verde-GO. Agende sua visita ou chame no WhatsApp que a gente te atende rapidinho.",in stock,used,119990.00 BRL,115990.00 BRL,https://thiagoveiculosrv.com.br/carros/jeep/compass-long-t270-1-3-tb-4x2-flex-aut/2022/960468,Jeep,COMPASS,LONG. T270 1.3 TB 4x2 Flex Aut.,2022,HATCHBACK,USED,KM,67369,Cinza,AUTOMATIC,FLEX,"Avenida Paulo Roberto Cunha, Quadra L Lote 15",Rio Verde,GO,75901-648,BR,Rio Verde,-17.7975,-50.9266,thiago-veiculos-rv,Thiago Veículos,960468,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/960468/b1bb0fec-08dd-43f5-973f-781b2b474e60.jpg,Jeep COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/960468/5671dc33-c9d4-4c8c-a6f5-9105a1b3f9b8.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/960468/1c201e33-1b83-4021-80cd-a7edea211dfd.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/960468/8c1af752-f24e-4962-ae8f-1851b9c575ab.jpg,https://resized-images.autoconf.com.br/1000x750/filters:format(jpg)/veiculos/fotos/960468/05f80632-4a66-4305-ace8-70512bbddee9.jpg,,,,,,80 a 120 mil,HATCHBACK,Jeep,2022,FLEX
